epoch,experiment,total_epochs,neurons,batch_size,lag,direct_features,nearby_counties,nearby_features,run,train_rmse,test_rmse
89,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteorwind_nearcounties_none_nearfeatures_none,100,10,1,7,meteorwind,none,none,4,15.767274633455608,29.229848659214873
90,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteorwind_nearcounties_none_nearfeatures_none,100,10,1,7,meteorwind,none,none,4,15.597194172424812,28.780531001999503
91,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteorwind_nearcounties_none_nearfeatures_none,100,10,1,7,meteorwind,none,none,4,15.69706567695968,29.183571822695395
92,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteorwind_nearcounties_none_nearfeatures_none,100,10,1,7,meteorwind,none,none,4,15.810444810726983,29.56953115164249
93,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteorwind_nearcounties_none_nearfeatures_none,100,10,1,7,meteorwind,none,none,4,15.868037186967301,29.99765559886639
94,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteorwind_nearcounties_none_nearfeatures_none,100,10,1,7,meteorwind,none,none,4,15.818837139301277,29.64581357481256
95,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteorwind_nearcounties_none_nearfeatures_none,100,10,1,7,meteorwind,none,none,4,15.806737320389885,29.824933732404304
96,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteorwind_nearcounties_none_nearfeatures_none,100,10,1,7,meteorwind,none,none,4,15.759662007915336,29.98255720312488
97,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteorwind_nearcounties_none_nearfeatures_none,100,10,1,7,meteorwind,none,none,4,15.610492071190611,29.913333336733317
98,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteorwind_nearcounties_none_nearfeatures_none,100,10,1,7,meteorwind,none,none,4,15.644400377177966,30.036053216897113
99,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteorwind_nearcounties_none_nearfeatures_none,100,10,1,7,meteorwind,none,none,4,15.725852168518289,30.223737932693616
100,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteorwind_nearcounties_none_nearfeatures_none,100,10,1,7,meteorwind,none,none,4,15.918201176748395,30.49106762434945
1,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,17.784353589491626,32.76721552961263
2,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,17.902317319205373,33.53009262370096
3,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,18.135280105983988,34.084632266979845
4,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,17.948317300293464,33.55440218364099
5,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,17.80487493890216,33.20537002831355
6,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,17.755252636768837,33.021022748104514
7,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,17.54097698849803,32.52139955393795
8,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,17.35779592303949,32.072466237097025
9,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,17.2150727150583,31.557679770407013
10,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,17.274403348107626,31.583932561969352
11,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,17.153035930885366,31.057183653192148
12,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,17.204428902993275,30.986392805105485
13,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,17.039986910856854,30.644398970053874
14,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,16.87592406379421,30.173722661112446
15,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,16.721768643856777,29.699881578829352
16,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,16.740845520529724,29.525755850306467
17,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,16.711825042443174,29.52594173453994
18,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,16.688261255193073,29.26738700470338
19,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,16.592597417989456,29.035987804401465
20,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,16.627030409132434,29.15641810170771
21,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,16.60063330881432,29.18383072736608
22,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,16.537905048028808,28.761579583523396
23,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,16.557416205261458,28.95356093417207
24,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,16.421105899333963,28.578804418942752
25,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,16.43301405457844,28.55554325589996
26,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,16.471907737286326,28.61076503486402
27,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,16.317587661741722,28.428258885786825
28,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,16.299625395436806,28.326421259187995
29,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,16.21278613433856,27.99642326267794
30,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,16.151555137998677,27.919735418403093
31,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,16.201566763773297,27.961074991505203
32,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,16.0878803342519,27.99957396724165
33,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,16.03650747921996,27.745806932947158
34,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,16.006414849741248,27.54236016932237
35,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,16.022811217519088,27.644363613222584
36,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,16.018718560550422,27.701449632408
37,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,15.96451147444184,27.72703875799489
38,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,15.891877605980856,27.64732562722019
39,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,15.879368736890775,27.292728277621347
40,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,15.869892460069703,27.738720442134753
41,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,15.84348630501081,27.677206976277
42,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,15.87083782903222,27.719077853970298
43,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,15.732156038062355,27.37854805441266
44,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,15.800723869325411,27.731701690368713
45,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,15.713804437682414,27.684488292531384
46,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,15.75914257409299,28.024397934250274
47,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,15.697413479749288,28.20946219854909
48,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,15.637193090173605,28.30035639327446
49,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,15.582694686704954,27.94532182537778
50,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,15.60147851071684,28.010023033204583
51,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,15.570321861932914,28.68816524622141
52,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,15.530884642637105,28.485389303961767
53,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,15.440430118155884,28.737712938199643
54,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,15.444782613155196,28.72623100032091
55,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,15.362772330249493,28.47607906316074
56,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,15.3508841596672,29.39069670455752
57,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,15.13543900464999,28.492848007647513
58,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,15.238673888149355,29.724496300414295
59,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,15.135399738143954,29.69825682059573
60,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,15.1481846817659,29.071101918902425
61,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,15.11537977851198,30.698472723223905
62,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,14.965422464333265,30.38877462955815
63,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,15.04434711966429,31.174094067049413
64,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,14.99828478603098,31.28905313276218
65,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,14.985543882235927,31.12659269458685
66,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,14.775634659629626,30.560215813109156
67,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,14.695420427185596,31.32601603198428
68,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,14.745809543612484,32.39807104993786
69,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,14.723186862453352,33.09351624432205
70,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,14.695314825610053,33.75675076040207
71,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,14.663802720814502,32.67205695913717
72,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,14.579502385082142,32.95332942794859
73,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,14.608266703005373,33.547158931338025
74,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,14.559941978936415,34.513724319809505
75,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,14.538268912156068,33.0349762362529
76,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,14.617682612850375,34.410195828801854
77,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,14.548539104332965,34.297854750463905
78,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,14.675237218618545,34.57676738568813
79,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,14.524754122232082,35.627620657687174
80,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,14.872516294298995,35.42320553076961
81,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,14.561933007032223,35.485746403100684
82,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,14.44744929452214,35.19239686730016
83,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,14.564671075854926,35.564915788036835
84,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,14.611859176163687,36.36420618827297
85,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,14.66626836565723,36.74531071323891
86,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,14.5548955612193,36.30085535855967
87,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,14.479674818199193,35.70764156875705
88,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,14.3259921269049,36.39486415945756
89,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,14.410901533106873,35.57273010579564
90,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,14.258099100909574,34.87693779356326
91,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,14.174341731532056,35.1657678179413
92,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,13.998423649474294,34.85105192695498
93,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,14.2546037982131,35.16964983511951
94,epochs_100_neurons_10_batchsize_1_lag_7_directfeatures_meteor_nearcounties_close_nearfeatures_aqi,100,10,1,7,meteor,close,aqi,0,14.132074538261376,36.07249187962115
